,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,64.8174,-23.7852,15.0,630,922,1419,4.903,336,3412,58.484474,12.217507
1,64.7951,-23.7686,17.7,769,1152,1415,1.897,139,1823,99.590675,20.876883
2,64.7979,-23.8043,22.8,761,1012,1417,0.751,262,1244,83.1959,19.270449
3,64.8036,-23.821,17.8,786,853,911,0.067,262,334,76.66667,20.027163
4,64.8046,-23.7993,16.1,900,1125,1416,0.978,310,1960,76.059586,17.709503
5,64.8003,-23.753,17.3,817,1087,1420,0.912,114,2009,105.28561,21.64168
6,64.8116,-23.7522,15.7,708,1010,1409,2.712,67,2423,105.81607,20.99834
7,65.4045,-18.542,13.6,922,1060,1210,2.166,46,1995,103.6933,19.991484
8,65.6388,-18.3031,19.2,1240,1336,1423,0.448,87,902,102.476715,19.880445
9,65.6495,-18.2939,15.2,1000,1123,1397,1.0,22,1503,113.767654,21.185406
10,65.6563,-18.3097,25.5,1106,1225,1274,0.258,44,406,110.29465,20.816315
11,65.641,-18.3319,20.6,1171,1243,1307,0.052,253,215,79.50282,20.109568
12,65.6436,-18.3225,16.3,1063,1235,1424,0.828,328,1293,72.936554,18.127356
13,65.6683,-18.9709,17.2,948,1120,1182,0.771,342,1316,70.06253,17.252424
14,65.6694,-19.0037,19.3,978,1137,1176,0.469,109,1199,100.92596,20.380667
15,65.6644,-18.3142,23.6,1077,1160,1189,0.077,63,355,106.27456,20.586609
16,65.6725,-18.9196,12.0,1052,1091,1326,3.279,284,2959,60.617046,12.437587
17,65.6796,-18.6833,37.7,1157,1261,1331,0.096,29,305,113.93137,21.05952
18,65.6845,-18.7129,27.1,1166,1206,1278,0.119,18,325,112.82709,21.35609
19,65.6958,-18.7361,19.4,1065,1116,1171,0.229,333,564,69.4765,18.940346
20,65.6965,-18.7501,18.0,1022,1072,1141,0.165,345,491,68.42943,18.746618
21,65.4502,-18.5253,21.8,1080,1134,1207,0.23,42,413,108.25303,20.89288
22,65.8259,-18.4386,21.9,814,948,1086,0.086,360,379,69.920105,18.406977
23,65.6993,-18.7197,23.1,1048,1152,1288,0.113,25,486,114.409645,21.552298
24,65.6839,-18.8748,14.4,942,1153,1378,6.608,14,3133,91.27857,16.563292
25,65.6889,-18.8107,13.2,767,1125,1291,4.776,325,2826,59.695415,11.455781
26,65.6541,-18.8311,13.0,996,1177,1380,5.093,63,1788,86.86063,16.545502
27,65.6535,-18.8658,16.3,961,1208,1322,0.896,298,1014,76.91869,18.47311
28,65.6425,-18.7725,11.8,1028,1184,1277,0.862,349,1267,68.93738,17.424852
29,65.693,-18.7833,16.6,1180,1199,1281,0.062,11,354,113.277,21.783407
30,65.6972,-18.7775,19.9,1032,1118,1176,0.364,48,740,108.067665,20.914133
31,65.7021,-18.7876,22.3,1088,1144,1213,0.146,74,425,103.42001,20.35039
32,65.6385,-18.7411,21.3,1062,1159,1275,0.277,150,678,92.903534,19.577065
33,65.6382,-18.7699,25.6,1087,1213,1280,0.279,179,431,89.20078,19.351973
34,65.6392,-18.7999,22.8,1091,1235,1256,0.167,176,269,90.16726,19.426748
35,65.7055,-18.9181,12.2,939,1125,1298,1.167,42,1938,111.706795,21.249369
36,65.7154,-18.9989,24.3,1001,1085,1199,0.128,334,373,71.257195,19.177877
37,65.7156,-18.6996,12.5,1010,1037,1082,0.101,325,434,69.33064,19.121443
38,65.7174,-19.022,17.4,916,1025,1214,0.822,35,1181,110.35882,21.193098
39,65.7204,-18.9901,24.3,1051,1148,1215,0.164,41,382,110.332825,21.088589
40,65.7119,-18.9644,11.1,872,1071,1299,4.714,6,3067,102.21467,19.03206
41,65.7191,-18.6297,25.1,851,1069,1260,0.11,282,371,81.48853,20.22318
42,65.7117,-18.6567,14.8,672,1019,1272,3.16,17,3121,114.71502,21.588501
43,65.7172,-18.568,15.9,1038,1175,1282,0.87,100,1019,99.53367,19.797655
44,65.7174,-18.6064,14.0,1063,1122,1198,0.15,154,383,90.50955,19.811216
45,65.7239,-18.5984,16.5,940,1066,1304,0.929,315,989,71.33223,17.665283
46,65.8278,-18.492,30.0,1123,1206,1292,0.139,287,318,76.564026,20.144016
47,65.8272,-18.5195,15.0,696,891,1168,1.803,315,2065,68.94822,14.961557
48,65.8254,-18.4794,22.4,1096,1190,1295,0.558,66,1026,105.4892,20.265036
49,65.4701,-18.5328,15.5,1180,1241,1264,0.276,293,562,73.95902,20.261444
50,65.7246,-18.5294,17.9,964,1079,1286,0.349,59,784,108.46001,21.04885
51,65.7246,-18.5532,25.0,1080,1186,1267,0.579,347,825,69.03125,18.11978
52,65.7289,-18.6663,18.1,637,857,1048,0.199,91,573,106.94018,22.0561
53,65.731,-18.7643,30.6,948,1025,1118,0.143,346,408,69.46868,18.50453
54,65.7311,-18.7931,21.6,958,1047,1180,0.768,14,795,112.61995,21.145401
55,65.7372,-18.8129,24.0,974,1027,1074,0.158,66,492,104.398605,20.700907
56,65.7333,-18.5384,21.3,940,1128,1258,0.524,295,887,77.01658,18.928358
57,65.7423,-18.8399,14.0,858,992,1148,0.642,322,1264,71.33897,17.483513
58,65.7403,-18.5704,21.0,876,995,1153,0.354,47,828,110.31103,21.407948
59,65.7455,-18.5902,18.0,986,1130,1348,0.387,45,1125,112.66391,21.37506
