,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,47.4949,13.5987,19.9,2191,2277,2338,0.122,334,461,42.652885,30.129683
1,47.4845,13.6135,18.6,2203,2526,2855,2.292,49,1853,101.06922,29.81234
2,47.4835,13.596,17.8,2280,2458,2691,0.851,314,1140,44.26362,29.583813
3,47.4807,13.5829,32.4,2319,2422,2562,0.053,306,382,41.078156,31.692377
4,47.4774,13.6026,25.4,2656,2686,2778,0.057,291,202,36.450073,34.38298
5,47.4708,13.6304,14.0,2450,2601,2681,0.908,33,816,88.96362,36.002033
6,47.4735,13.6143,22.6,2650,2674,2690,0.014,186,103,45.71634,38.621925
7,47.4288,13.0368,23.0,2580,2657,2744,0.169,28,415,85.98791,39.242996
8,47.4247,13.0484,12.2,2664,2767,2809,0.327,6,813,93.277214,39.040146
9,47.4248,13.0783,10.3,2645,2671,2689,0.036,41,247,80.48369,41.49995
10,47.4254,13.0419,15.1,2694,2766,2821,0.037,15,501,88.440956,39.918594
11,47.4242,13.0581,12.1,2710,2778,2828,0.197,21,549,85.97513,38.924095
12,47.198,12.7528,28.3,2499,2553,2763,0.081,62,446,78.01096,37.11916
13,47.1953,12.6823,17.7,2494,2771,2929,0.912,27,1230,96.50991,33.17973
14,47.1964,12.6737,17.9,2770,2860,2889,0.076,43,403,79.02954,37.707645
15,47.1935,12.7581,27.8,2416,2476,2574,0.032,40,292,86.62058,41.79066
16,47.1897,12.7572,34.4,2605,2720,2966,0.102,25,529,87.439255,35.51276
17,47.1916,12.6916,24.7,2763,2861,2968,0.103,62,494,74.76669,35.752026
18,47.1848,12.6802,18.0,2605,2717,2831,0.295,271,506,40.05351,34.30667
19,47.183,12.7578,35.4,3110,3171,3225,0.017,294,168,36.73937,37.797756
20,47.1766,12.7675,32.2,2323,2616,3027,0.645,99,1306,87.08536,35.013985
21,47.1893,12.3863,17.6,2618,2696,2792,0.26,24,805,88.14522,37.91649
22,47.1784,12.6836,17.7,2817,2862,2876,0.055,80,182,67.42522,38.859406
23,47.1827,12.3982,25.6,2805,2867,2959,0.074,312,309,37.089474,35.3375
24,47.1648,12.7508,27.1,2302,2899,3199,0.571,356,1873,68.29844,30.310913
25,47.1724,12.6766,24.4,2605,2701,2766,0.044,334,340,38.658817,33.41576
26,47.1644,12.766,27.2,2724,2812,3039,0.157,100,603,67.250465,35.49397
27,47.1631,12.6785,20.7,2669,2952,3137,0.381,10,1195,101.2063,35.556873
28,47.1641,12.7448,34.0,2714,2943,3064,0.072,353,429,42.431515,34.466328
29,47.1615,12.7761,34.7,2344,2531,2617,0.036,147,212,61.399845,38.23705
30,47.1613,12.6697,23.0,2590,2745,2898,0.272,327,566,40.882267,33.41474
31,47.1631,12.6897,22.0,2681,2747,2804,0.043,59,215,75.226776,38.963142
32,47.1608,12.7616,36.7,3057,3132,3262,0.037,77,280,66.94492,34.274082
33,47.1779,12.1348,19.2,2679,2782,2870,0.125,13,456,89.23625,38.74843
34,47.1595,12.7569,32.5,3315,3399,3449,0.025,348,152,35.443226,38.817375
35,47.1571,12.7432,25.5,2912,3200,3332,0.306,299,741,47.069668,36.630272
36,47.1725,12.3401,37.2,2680,2757,2806,0.013,28,246,83.934875,40.046246
37,47.1586,12.6835,28.7,2669,2791,3015,0.293,122,617,64.69154,37.132904
38,47.1747,12.1413,21.3,2830,2897,3006,0.065,63,358,72.06085,35.58369
39,47.1634,12.3506,33.9,2673,2876,2999,0.138,46,358,82.32118,35.60146
40,47.1511,12.752,24.0,2768,3196,3432,0.523,124,1366,83.60794,34.924225
41,47.1719,12.0875,19.7,2719,2788,2830,0.058,65,414,74.40772,38.331116
42,47.1699,12.1428,32.0,2717,2834,2983,0.117,73,540,73.64874,35.176987
43,47.1701,12.2199,37.1,2671,2709,2751,0.014,29,127,82.65444,41.187984
44,47.1499,12.7384,36.8,3048,3351,3502,0.14,313,500,47.014347,37.726944
45,47.1528,12.6781,26.6,2594,2719,2938,0.207,125,691,65.743996,38.51784
46,47.1386,12.7194,21.1,2307,2967,3253,2.273,342,2336,71.21344,25.962498
47,47.1492,12.7699,33.3,2020,2142,2293,0.074,103,491,80.58291,44.388157
48,47.1398,12.7411,27.2,2432,2974,3490,1.399,110,2601,108.3411,32.072453
49,47.1647,12.1491,29.4,2615,2797,2954,0.245,47,591,83.38709,34.99831
50,47.1591,12.3534,37.5,2809,2942,3012,0.035,73,168,71.05895,36.149094
51,47.157,12.3998,26.3,2670,2730,2775,0.032,284,190,37.566994,34.73241
52,47.1569,12.3562,42.0,2689,2798,2984,0.058,79,372,71.67185,35.242737
53,47.1487,12.3717,27.1,2359,2779,3196,2.274,17,1765,111.6248,30.436249
54,47.1562,12.4033,30.6,2660,2717,2752,0.019,93,177,67.884445,41.088593
55,47.1466,12.6658,19.6,2638,2710,2787,0.143,340,453,37.962273,33.24872
56,47.1563,12.3493,23.3,2750,2770,2806,0.011,258,125,37.03781,35.641247
57,47.1541,12.3963,37.2,2672,2733,2771,0.013,328,158,37.22669,33.496803
58,47.1514,12.4317,26.9,2713,2789,2841,0.056,310,190,37.311058,34.682774
59,47.1519,12.4025,30.8,2668,2794,2901,0.114,83,413,71.7303,36.689983
60,47.1523,12.3914,30.1,2595,2701,2831,0.086,333,466,39.332657,33.421436
61,47.1458,12.3086,27.4,2552,2831,3196,1.324,45,1238,92.675385,31.989754
62,47.1517,12.3548,22.1,2839,2911,2979,0.109,240,340,40.337723,36.500927
63,47.1448,12.6,9.5,2867,2880,2889,0.011,84,71,64.66396,39.314816
64,47.144,12.5958,16.4,2740,2860,2897,0.087,317,446,39.11814,35.19474
65,47.1462,12.3945,18.7,2546,2662,2840,0.392,157,934,57.17728,35.879646
66,47.129,12.6894,21.4,2283,2854,3294,2.868,24,3098,129.90584,30.600853
67,47.1322,12.3453,15.2,2162,2759,3440,2.738,347,5390,93.77644,25.83589
68,47.1479,12.4374,19.4,2786,2816,2841,0.032,208,160,41.815277,37.17006
69,47.1491,12.1044,23.9,2375,2759,3118,1.563,31,1785,107.7319,31.821276
70,47.1473,12.4035,21.3,2734,2818,2856,0.061,236,285,40.55465,35.964767
71,47.1342,12.6611,17.9,2293,2446,2815,0.707,337,1392,45.52544,29.577162
72,47.1403,12.5956,14.9,2822,2871,2895,0.03,147,230,53.49876,40.147236
73,47.1424,12.3805,29.5,2621,2853,3071,0.43,133,556,66.6779,37.750225
74,47.1861,10.4376,33.5,2361,2426,2512,0.04,32,202,90.56059,43.434826
75,47.1448,12.409,22.1,2746,2772,2810,0.017,180,141,46.358078,38.359966
76,47.1508,12.0907,31.8,2705,2841,2955,0.093,297,464,40.697514,34.890205
77,47.1392,12.3243,26.0,2432,2830,3037,0.584,14,1305,108.7275,34.75501
